horse_id,horse_name,secretariat,seattle_slew,affirmed,american_pharoah,mr._prospector
2900,Mrs. Ramona G.,0,0,0,0,1
2108,Mrs. S,1,0,0,0,1
3901,Mrs. Sippy,0,0,0,0,1
3251,Ms Headley,0,0,0,0,1
2561,Mubarmaj,0,0,0,0,1
1140,Much Better,1,1,0,0,1
473,Much Trouble,0,1,1,0,1
2994,Muchacho,0,0,0,0,1
1316,Mucho,1,1,0,0,1
4564,Mucho Gusto,1,0,0,0,1
708,Mucho Lucky,0,0,0,0,1
1696,Mucho Sunshine,0,0,0,0,1
4612,Mud Pie,1,1,0,0,1
1378,Multi Strategy,0,0,0,0,1
1340,Multiplier,0,0,0,0,1
3172,Munchkin Money,1,0,0,0,1
4443,Mundaye Call,0,0,1,0,1
1214,Mungoose,1,1,0,0,1
3454,Munnings Muse,1,0,0,0,1
3451,Muntahez,0,0,0,0,1
2222,Music of Life,1,1,0,0,1
1804,Musical Thunder,0,0,0,0,1
4609,Mustaaqeem (AUS),0,0,0,0,0
2583,Mutakaamil,1,1,0,0,1
3488,Mutakatif (IRE),0,0,0,0,1
932,Mutaraabit,0,1,0,0,1
202,My Amanjena,0,0,0,0,0
2391,My Bernie,0,0,0,0,1
213,My Best Friend,0,1,0,0,1
2449,My Boy Tate,0,1,0,0,1
1601,My Bronx Tail,1,1,0,0,1
2298,My Brothersledge,1,0,0,0,1
1582,My Candy Girl,1,1,0,0,1
2617,My Chesa Charm,0,0,0,0,1
3867,My Father's Eyes,1,0,0,0,1
306,My First Gal,1,0,0,0,1
3924,My Friend Frank,0,1,0,0,1
1384,My Galina,1,1,0,0,0
231,My Girl Annie,0,1,0,0,1
3234,My Happy Place,1,1,0,0,1
3187,My Italian Rabbi,1,1,0,0,1
2205,My Last Million,1,0,0,0,1
1091,My Lightnin Strike,1,1,0,0,1
4249,My Macho,1,1,0,0,1
1448,My Miss Lilly,1,1,1,0,1
2806,My My Michelle,1,1,0,0,1
1414,My Primo,1,1,0,0,1
42,My Roxy Girl,0,1,0,0,1
2374,My Sacred Place,0,0,0,0,1
1129,My Sage,1,0,0,0,1
2212,My Sassy Sarah,0,0,0,0,1
2564,My Sister Nat (FR),0,0,0,0,1
4538,My Sister's Keeper,0,1,0,0,1
2507,My Sistersledge,1,0,0,0,1
2717,My Sweet Kat,0,1,0,0,1
443,My Victoria Rose,1,1,0,0,1
2692,Myamanoi,0,0,0,0,1
1951,Myawaya,1,0,0,0,1
3272,Mybigitalianfriend,1,1,0,0,1
3756,Myfirstexwife,1,0,0,0,1
2388,Myhartblongstodady,1,0,0,0,1
4031,Mylastfirstkiss,1,1,0,0,1
1212,Mysterioustraveler,0,1,0,0,1
1905,Mystic Lancelot,0,0,1,0,1
3508,Mystic Times,0,1,0,0,1
293,Mystical Song,1,0,0,0,0
743,Mythajacul,0,1,0,0,1
2274,Mz Seb Pat,0,0,0,0,1
2421,Nakamura,1,0,0,0,0
3730,Naked Avenger,1,1,0,0,1
1763,Nan's Plan,0,0,0,0,1
1228,Nancysaidso,1,1,0,0,1
2728,Narcissistic,0,0,0,0,1
4631,Nashvegas,1,1,0,0,0
2206,Nasty Affair,0,1,0,0,1
3546,National Honor,1,1,0,0,1
3999,Native Dawn,1,1,1,0,1
1852,Navasha,1,1,0,0,1
3499,Nay Lady Nay (IRE),0,0,0,0,1
1401,Nazay,0,1,0,0,1
3339,Near Gold (GB),0,0,0,0,0
4613,Necker Island,1,1,0,0,1
113,Needs No Ice,0,0,0,0,0
2657,Needs Supervision,0,1,0,0,1
4132,Neepawa,0,0,0,0,0
2249,Neighborhood Bully,1,1,0,0,1
2780,Nellie's Cat,1,0,0,0,1
980,Neper,1,1,0,0,0
3885,Neptune's Storm,1,1,0,0,1
3607,Nettleton,1,1,0,0,1
1963,Network Effect,1,1,0,0,1
2164,Neuro,1,0,0,0,1
263,Never Before,0,1,0,0,1
706,Never Felt Better,0,1,0,0,1
3604,Never Heard of Her,1,1,0,0,1
169,Never Nevermore,1,1,0,0,1
3060,Neverland Rock (GB),0,0,0,0,1
3687,New Day Dawning,0,0,0,0,1
4618,New Frontier,1,1,0,0,1
1770,New Girl in Town,1,1,0,0,1
3055,New Jersey John,1,1,0,0,1
227,New Year's Wish,0,0,0,0,1
3578,New York Central,1,1,0,0,1
4555,New York Charmer,1,1,0,0,1
799,New York Hero,1,1,0,0,1
1952,New York Supreme,0,1,0,0,1
3717,New York's Finest,0,0,0,0,0
3921,New and Improved,1,1,0,0,0
1438,Newly Minted,1,1,0,0,1
4635,Newport Breeze,1,1,0,0,1
3356,News Anchor,1,0,0,0,1
3230,Newspaperofrecord (IRE),1,0,0,0,1
2318,Nextstop Pokipc,1,1,0,0,1
3738,Nexus,1,0,0,0,1
4592,Nic and Zoe,0,0,0,0,1
1548,Nice Tune,0,0,0,0,0
3459,Nicki de Nephew,0,0,0,0,1
2789,Nicky Scissors,0,1,0,0,1
1021,Nicodemus,1,1,0,0,1
4269,Night of England (GB),0,0,0,0,0
4446,Nikki My Angel,1,0,0,0,1
3085,Niko's Dream,1,0,0,0,1
1204,Nine From Two,1,1,0,0,1
1407,Ninety One Assault,0,0,0,0,1
2011,Ninja Dust,1,1,0,0,1
3727,Ninth of April,0,0,1,0,1
1435,Nisha,0,0,0,0,1
3318,Nitrous,1,1,0,0,1
4238,No Bad Days,1,0,0,0,1
3358,No Bang No Boom (IRE),0,0,0,0,1
479,No Deal,1,1,1,0,1
686,No Distortion,0,0,0,0,1
2439,No Dozing,1,1,0,0,1
3371,No Fly Zone,1,0,0,0,1
620,No Hayne No Gayne,1,0,0,0,1
3837,No Lime,0,1,0,0,1
2965,No Mans Land,0,0,0,0,0
3553,No Mo Promises,0,0,0,0,0
2466,No More Miracles,1,1,0,0,1
3126,No Nay Maybe (IRE),0,0,0,0,1
590,No No Noah,1,0,0,0,1
1658,No Regrets,0,1,0,0,1
4084,No Salt,0,1,0,0,1
1132,No Stone Unturned,0,0,0,0,1
1480,No Sugar No Cream,0,0,0,0,1
3836,No Word,1,1,0,0,1
3182,No Worries Mate,1,0,0,0,1
4205,No Wunder (GB),0,0,0,0,1
4536,Noblame,0,0,0,0,1
455,Noble Behavior,1,0,0,0,1
1126,Noble Cause,1,0,0,0,1
3773,Noble Emotion,0,0,0,0,1
4610,Noble Empire,0,0,0,0,1
2005,Noble Endeavor,1,0,0,0,1
3976,Noble Enterprise,0,0,0,0,1
904,Noble Freud,1,0,0,0,1
2440,Noble Indy,1,1,0,0,1
3263,Noble Jewel,0,0,0,0,1
3509,Noble Lion,1,0,0,0,1
1984,Noble Nebraskan,0,1,0,0,1
3388,Noble Spirit,0,0,0,0,0
3043,Noble Thought,1,0,1,0,0
872,Nobody Move,1,0,0,0,1
850,Nolinski,0,1,0,0,1
4573,Noneedtoflatterme,1,1,0,0,1
2812,Nonsensical,1,1,0,0,1
4428,Noose,0,0,0,0,0
809,Norma's Charm,1,0,0,0,1
2197,North Dakota,0,0,0,0,1
2446,North Side,1,0,1,0,1
1461,Northern Haze,0,0,0,0,0
4038,Nosey Josy,1,0,0,0,1
275,Not About the Nail,1,0,0,0,1
3169,Not So Quiet Man,1,0,0,0,1
801,Not That Brady,0,0,0,0,1
1720,Not in Jeopardy,0,0,0,0,1
1631,Notorious Flirt,1,1,0,0,1
4444,Noudha,0,0,0,1,1
2950,Nova Girl,1,1,0,0,1
3467,Nova Sol (GER),0,0,0,0,1
3127,Now Is,1,0,0,0,1
2432,Now and Again,0,0,0,0,1
2824,Nowitna River,0,1,0,0,1
923,Nth Degree,0,0,1,0,1
2751,Nuclear Code,1,1,0,0,1
646,Nueva York,1,1,0,0,1
3916,Number One Dillon,0,1,0,0,1
1684,Nutzforboltz,0,0,0,0,1
2280,Ny Traffic,1,0,0,0,1
1388,Nymphesa (GER),0,0,0,0,1
1056,O Shea Can U See,0,0,0,0,1
3726,O'Bushido,1,1,0,0,1
4451,O'Keeffe,1,0,0,0,1
1774,O'Malley,0,0,0,0,1
4551,O'Trouble,0,0,0,0,1
2186,Obsessed,0,0,0,0,1
1113,Obsolete,1,0,0,0,1
639,Ocean Conquest,1,1,0,0,1
1846,Ocean Fire,1,1,0,0,1
2921,Ocean Monarch,0,0,0,0,1
2008,Oconee,1,1,1,0,1
3688,Octava,0,0,0,0,1
1309,Ode to the Hunt,0,0,0,0,1
3449,Odie,0,0,0,0,1
2766,Odin's Honor,0,1,0,0,1
3843,Odin's Steed,1,0,0,0,1
3624,Odramark,0,1,0,0,1
1320,Off Topic,0,0,0,0,1
3710,Off the Record,1,1,0,0,1
3178,Offering Plan,0,0,0,0,1
2344,Officer Hutchy,1,1,0,0,1
1164,Offlee Irish,0,1,0,0,1
3268,Oggonis,1,1,0,0,1
2721,Oh Danny Bear,0,0,0,0,1
196,Oh K Funnybone,1,0,0,0,1
1124,Oh My Papa,1,0,0,0,0
466,Ok Honey,1,0,0,0,1
1244,Ola Gatita,1,1,0,0,1
1901,Old Chestnut,1,1,0,0,1
794,Old Upstart,0,1,0,0,1
3117,Oleksandra (AUS),0,0,0,0,0
3576,Olendon (FR),0,1,0,0,1
4222,Olive Kat,1,1,0,0,1
3839,Olympic Village,1,1,0,0,1
2941,Olympico (FR),0,0,0,0,1
3305,Om,1,0,0,0,1
3490,On a Spree,1,0,0,0,1
1344,On the Town,0,0,0,0,1
2851,One Eyed Jack,1,1,0,0,1
3754,One Mississippi,0,0,1,0,1
807,One More Tom,0,0,0,0,1
867,One River Place,1,1,0,0,1
3980,One Time Around,1,1,0,0,1
2009,Oneshotatforever,1,1,0,0,1
2704,Onthewaytonevrland (IRE),0,0,0,0,1
3989,Onthewingsoflou,0,0,0,0,1
1910,Onward,1,0,0,0,1
2905,Onyx,1,1,0,0,1
2450,Operation Roses,1,1,0,0,1
4549,Opportunist,0,0,0,0,1
3397,Opry,1,0,0,0,1
887,Opt,1,1,0,0,1
4425,Option Value,0,0,1,0,1
2654,Or'effice,0,1,0,0,1
1150,Orbed,1,1,0,0,1
776,Orbilicious,1,1,0,0,1
2959,Orbolution,1,1,0,0,1
892,Orchid Party,0,0,0,0,1
4049,Originator,0,1,0,0,1
2294,Oroscopo,1,1,0,0,1
870,Orpheus (ARG),1,0,0,0,1
1144,Orra Moor,1,1,0,0,1
2369,Orsay,0,0,0,0,0
2525,Osage Moon,1,1,0,0,1
4361,Osaka Girl,1,0,0,0,1
3083,Osare,0,0,0,0,1
603,Osheen,0,0,0,0,1
3812,Oso Negro,1,1,0,0,1
4432,Ostilio (GB),0,0,0,0,1
2322,Other Things Equal,1,0,0,0,1
397,Our American Star,1,0,0,0,1
48,Our Braintrust,1,0,0,0,0
2695,Our Circle of Love,0,0,0,0,1
3835,Our Country,1,1,0,0,1
3436,Our Craftys Legacy,0,1,0,0,1
3197,Our Destiny,1,0,0,0,0
3531,Our Dixie Blue,0,1,0,0,1
4379,Our Frosty,1,0,0,0,1
482,Our Girl Abby,1,1,0,0,1
1176,Our Honor,1,1,0,0,1
1798,Our Lady of Loreto,1,0,0,0,1
2293,Our Lady of Winloc,1,1,0,0,1
918,Our Last Buck,1,0,0,0,1
4186,Our Legend (IRE),0,0,0,0,1
3825,Our Little Jewel,0,1,0,0,0
2593,Our Papa G,1,1,0,0,1
2442,Our Stormin Norman,0,1,0,0,1
1536,Our Super Nova,0,1,0,0,1
2607,Our Ticket,1,1,0,0,1
1628,Our Troubadour,0,0,0,0,1
4335,Our Way,0,1,0,0,1
634,Ouro Verde,1,1,0,0,1
4196,Ours to Run,1,1,0,0,1
621,Out of Orbit,1,1,0,0,1
2036,Out of Trouble,1,0,1,0,1
93,Outplay,1,1,0,0,1
1496,Outrageous Bet,1,0,0,0,1
1328,Outshine,1,1,0,0,1
2755,Outstanding Debt,0,0,0,0,1
2353,Over Thirsty,1,1,1,0,1
2771,Overbold,1,0,0,0,1
1329,Overdeliver,1,1,0,0,1
913,Overheated,1,1,0,0,1
4025,Overland,1,1,0,0,1
3346,Overlord,1,0,0,0,1
322,Overnegotiate,1,0,0,0,1
135,Overtime Olivia,1,1,0,0,1
4565,Owendale,1,1,1,0,1
4175,Own Agenda,0,1,0,0,1
1695,Ownitifyouwantit,0,1,0,0,1
3652,Ox Bridge,1,1,0,0,1
1143,Oxy Lady,1,1,0,0,1
714,P J Advantage,0,1,0,0,1
2854,Pachamama,1,0,0,0,1
1291,Pacific Gale,1,1,0,0,1
2954,Pacific Wind,0,0,0,0,1
3877,Pacquiao,1,1,0,0,1
3149,Pagliacci,0,1,0,0,1
3477,Paint It Green,0,1,0,0,1
2269,Paint Music for Me,1,0,0,0,1
3515,Painted Image,1,1,0,0,1
3529,Palace Avenger,1,1,0,0,1
166,Palladian Bridge,1,1,0,0,1
1982,Pallas Athene,0,0,0,0,1
1725,Pamina,0,0,0,0,0
2121,Pandamom,0,0,0,0,1
4103,Panforte Di Siena,0,1,0,0,1
1035,Panther Creek,1,0,0,0,1
2642,Panther Hit,1,0,0,0,1
34,Papa Jim,1,1,0,0,1
3195,Papa King,0,0,0,0,1
104,Papa Shot,1,1,0,0,1
2874,Papa Zulu,1,0,0,0,1
4051,Paper Clip,0,1,0,0,1
3860,Paradise Pride,1,1,0,0,1
4394,Paradise Retained,1,0,0,0,1
2111,Paradiso,1,1,0,0,1
3926,Paret (AUS),0,0,0,0,1
205,Parlapiano,1,1,0,0,1
3479,Parton,0,1,0,0,1
585,Party On Prospect,0,1,0,0,1
253,Party in the Sand,0,0,0,0,1
1099,Pas de Deuce,0,0,0,0,1
1133,Pascha Pascha,1,0,0,0,1
4079,Passcode,1,1,1,0,1
2100,Passing Out,1,1,0,0,1
3040,Passion Flower,1,1,0,0,1
3374,Passive Investing,1,1,0,0,1
28,Passporttovictory,1,1,0,0,1
4199,Pastime,0,0,0,0,1
2686,Pat On the Back,1,1,0,0,1
4260,Pat Pat Pat,1,1,0,0,1
1275,Pat's No Fool,0,0,0,0,1
2863,Patagonia,1,1,0,0,1
4307,Patch,0,0,0,0,0
3533,Paterson,0,0,0,0,1
2937,Patriot Drive,1,1,0,0,1
2485,Paul Cane,0,0,0,0,1
163,Pauseforthecause,1,0,0,0,1
2839,Pave It,1,1,0,0,1
1609,Paved With Gold,1,1,0,0,1
3327,Pavel,1,0,0,0,0
1266,Pay the Vet,1,0,0,0,1
1655,Payne,0,1,0,0,1
3844,Paynter Fest,0,1,0,0,1
1592,Paynter's Prize,0,1,0,0,1
63,Paynterbynumbers,0,1,0,0,1
1583,Pazyarmonia,0,0,0,0,1
3612,Peaceful,1,1,0,0,1
3159,Peaceful Feeling,1,1,0,0,1
550,Peaches and Spice,0,0,0,0,1
4075,Pearlescent,1,1,0,0,1
810,Pecan Pattie,0,0,0,0,1
1929,Pecatonica,0,0,0,0,1
796,Peculiar Sensation,1,0,0,0,1
4043,Peddlers Pride,0,1,0,0,1
3633,Pedro Cara (FR),0,0,0,0,1
599,Peggy Sue,0,1,0,0,1
4173,Penalty,0,0,0,0,1
1618,Pendolino,0,1,0,0,1
1093,Pennys From Heaven,0,0,1,0,1
3205,Pep,0,0,0,0,1
4207,Peppay Le Pugh (IRE),0,0,0,0,0
1054,Pepper Lane,0,0,0,0,1
3963,Pepper Sprout,0,0,1,0,1
3259,Per Capita,1,1,0,0,1
2584,Perceived,0,0,0,0,1
3567,Percentage,1,1,0,0,1
3247,Perfect Alibi,1,1,1,0,1
4406,Perfect Banker,1,0,1,0,1
3928,Perfect Kind,1,1,0,0,1
3781,Perfect View,0,0,0,0,1
2558,Performer,0,0,0,0,0
2221,Periodical,1,1,0,0,0
2261,Perjury Trap,1,0,0,0,1
3872,Perpetrate,0,0,0,0,1
2747,Persian Queen,1,1,0,0,1
2105,Persisto,1,1,0,0,1
3557,Peruvian Appeal,0,1,0,0,1
4429,Peruvian Boy,1,1,0,0,1
2730,Petalite,0,1,0,0,1
4093,Pete's Play Call,1,0,0,0,1
530,Peter's Project,1,1,0,0,1
2425,Petit Fils (FR),0,0,0,0,1
1793,Pharaoh's Daughter,0,0,0,0,0
4048,Pharoah Cat,1,0,0,1,0
936,Phil's Babe,0,1,0,0,1
1885,Philanthropic,1,1,0,0,1
798,Phone Funky Munky,0,0,0,0,0
4341,Picasso,1,1,0,0,1
417,Pickle Rick,1,1,0,0,1
1065,Picture Day,1,0,0,0,1
565,Pier Forty,1,1,0,0,1
3227,Pillar Mountain (IRE),0,0,0,0,1
32,Pinchbeck,1,1,0,0,1
2552,Pine Knoll,1,1,0,0,1
2532,Pink Peppermint,1,1,0,0,1
1886,Pink Sands,1,1,0,0,1
1234,Pink Twist,1,1,0,0,1
2039,Pins and Needles,1,0,0,0,1
1333,Pioneer Dancer,0,0,0,0,1
2524,Pioneer Man,1,0,0,0,1
3786,Pioneerof New York,1,0,0,0,1
1177,Pipes,0,0,0,0,1
2613,Pippi,1,0,0,0,1
3868,Pistoleiro,1,0,0,0,1
2566,Pivotal Connection (GB),0,0,0,0,1
2628,Pixelate,0,0,0,0,1
3784,Plainsman,1,1,0,0,1
2403,Plan of Attack,0,0,0,0,1
533,Planet Trailblazer (BRZ),1,0,0,0,1
853,Platinum Nugget,1,0,0,0,1
1263,Play Me a Memory,1,0,0,0,1
2966,Playful Cat,0,0,0,0,1
3035,Playful Hunter,1,1,0,0,0
1743,Playing Hooky,1,0,0,0,1
162,Playinwiththeboys,0,1,0,0,1
223,Playthatfunnymusic,0,0,0,0,0
2208,Playtone,0,1,0,0,1
122,Playwright,1,1,0,0,1
4445,Plea,0,0,0,0,0
2690,Please,1,0,0,0,1
1145,Please Flatter Me,1,1,1,0,1
2096,Plebe,0,1,0,0,1
3382,Plimsoll Anny,1,0,0,0,0
2041,Plink Freud,1,0,0,0,1
1074,Plum Bay,1,1,0,0,1
3581,Plus Que Parfait,0,0,0,0,1
4150,Point of Honor,1,1,0,0,1
1459,Point of Humor,0,0,0,0,1
197,Poker Game,0,1,0,0,1
2300,Polar Bear Pete,0,0,0,0,1
3142,Pole Setter,1,1,0,0,1
4324,Policy Option,1,0,0,0,1
4210,Polished Copper,1,1,0,0,1
1650,Political,0,1,0,0,1
3389,Pollara (IRE),1,0,0,0,1
2981,Poppy Joe Rocks,0,1,0,0,1
1646,Portfolio Hedge,0,0,0,0,1
2027,Portos,1,1,0,0,1
463,Poshsky,0,0,0,0,0
3779,Positive Impact,0,1,0,0,1
3364,Positive Power,0,0,0,0,1
1935,Positive Skew,0,0,0,0,1
1319,Positive Spirit,0,0,0,0,1
1502,Posse Needed,0,1,0,0,1
2420,Postulation,1,0,1,0,0
460,Potomac,1,1,0,0,1
1541,Pound Note,0,1,0,0,1
153,Pour It Out,1,1,0,0,1
4607,Pow Wow Prince,0,0,0,0,1
589,Power Boss,0,0,0,0,1
1611,Power Move,1,0,0,0,1
3539,Power Player,0,1,0,0,1
983,Power Source,1,0,0,0,1
1627,Power Up Paynter,1,1,0,0,1
1114,Powerfully Built,1,1,0,0,0
240,Pragmatist,0,0,0,0,1
1586,Prairie Fire,0,0,0,0,1
1946,Preferred Outcome,1,1,0,0,1
141,Preservationist,1,1,0,0,1
2895,Presto,0,0,1,0,1
978,Preston Court,1,0,0,0,1
464,Pretentious,0,0,0,0,0
1482,Preternatural,1,1,0,0,1
546,Pretty Enuff,0,0,0,0,1
1305,Pretty Spectacular,0,1,0,0,1
4588,Pretty Zippy,0,1,0,0,1
612,Preziosa,0,0,0,0,1
3967,Price Target,1,1,0,0,1
1271,Prince Halo,1,1,0,0,1
2677,Prince James,0,0,0,0,0
2948,Prince Lucky,1,1,0,0,1
1185,Prince Slaughter,1,1,0,0,0
3623,Prince of Caps,1,0,0,0,1
4309,Prince of New York,1,1,0,0,1
3774,Prince of Pharoahs,1,1,0,1,1
1907,Prince of Thieves,0,0,1,0,1
3822,Princesa Caroline,0,0,0,1,0
310,Princess Alana,1,1,0,0,1
1953,Princess Corey,1,1,0,0,1
3804,Princess Fawzia,1,1,0,0,1
516,Princess Mikayah,1,1,0,0,1
3960,Princess Pao,1,1,0,0,1
732,Princess Pinky,0,0,0,0,1
2068,Princess Victoria,1,1,0,0,1
905,Princessof Philmar,0,0,0,0,0
2777,Principal Dancer,1,0,0,0,1
2992,Principled,0,1,0,0,1
1408,Prioritize,0,1,0,0,1
1368,Prisoner's Dilemma,0,0,0,0,1
2813,Private Beach,1,1,0,0,1
792,Professor Snape,1,1,0,0,0
3400,Prognostication,1,0,1,0,0
4097,Project Whiskey,1,1,0,0,1
3771,Projected (GB),0,0,0,0,1
287,Proletariat,0,0,0,0,1
2523,Proliferate,0,1,0,0,1
114,Promise Me Roses,1,1,0,0,1
3326,Promises Fulfilled,1,0,0,0,1
1020,Prompt,1,1,0,0,1
3625,Proportionality,1,0,0,0,0
4257,Proquestor,0,0,0,0,1
3908,Proschema,0,0,0,0,1
4060,Prosperity,1,1,0,0,1
1321,Proud Emma,1,0,0,0,1
2140,Proud O'Paddy,1,1,0,0,1
1712,Proven Reserves,1,1,0,0,1
4243,Proven Strategies,1,1,1,0,1
344,Proximate to Power,1,0,0,0,1
2815,Proximity Bias,1,1,0,0,1
4391,Pryor,0,1,0,0,1
3707,Psalmody,1,0,1,0,1
1495,Psychic Energy,1,1,1,0,1
622,Puffery,1,1,0,0,1
2135,Pugilist,1,1,0,0,0
69,Pulsate,1,0,0,0,1
1301,Punchline,0,0,1,0,1
3249,Punk Rock Princess,1,1,0,0,1
1090,Puparee,1,0,0,0,1
262,Purchasing Power,1,0,0,0,1
3524,Pure Praise,1,1,0,0,1
4337,Pure Sensation,1,0,0,0,1
1815,Pure Wow,1,1,0,0,1
2052,Purely Lucky,0,0,0,0,1
1967,Purrageous Dyna,1,0,1,0,1
2909,Pushover,1,0,1,0,1
3478,Put Up R Shut Up,0,1,0,0,1
2834,Puttheglassdown,1,0,0,0,1
4386,Pyron,0,1,0,0,1
3972,Pythagorean,0,0,0,0,1
2050,Qaabil,1,1,0,0,1
1517,Qian B C,0,0,0,0,1
353,Quai Voltaire,1,1,0,0,1
1856,Quality Choice,1,1,0,0,1
1700,Quality Heat,1,0,0,0,1
3906,Quality Response,1,0,0,0,1
1995,Quantum Computing,0,1,0,0,1
3520,Quarky,0,0,0,0,1
1277,Quasar,1,1,0,0,1
963,Queeb,1,0,1,0,1
1817,Queen Daveigh,1,1,0,0,1
1507,Queen Kahen,0,1,0,0,1
3239,Queen Medb (IRE),0,0,0,0,0
3940,Queen Nekia,1,0,0,0,1
3313,Queen of Beas,1,1,0,0,1
1472,Queen of Bermuda (IRE),0,0,0,0,0
4161,Queen of Shades,0,1,0,0,1
1044,Queen of Umaill,1,0,0,0,1
1110,Queendom,1,1,0,0,1
1621,Queenofeverything,0,0,0,0,1
2402,Queens Empire (IRE),1,1,0,0,1
1599,Queentigua,1,1,0,0,0
300,Quest for Fire,1,0,0,0,1
485,Questeq,0,0,0,0,1
1552,Quick Charge,1,1,0,0,0
2441,Quick Entry,0,1,0,0,1
4449,Quick Quick Quick,0,1,0,0,1
648,Quick Snap,1,1,0,0,1
2451,Quickflash,1,1,1,0,1
1765,Quiet Dignity,1,1,0,0,1
2189,Quiet Out East,0,0,0,0,1
212,Quietude,0,1,0,0,1
381,Quintarelli,1,1,1,0,1
2658,Quixotic,1,1,0,0,1
3331,Qurbaan,1,1,0,0,1
1837,R V Treasure,0,0,0,0,1
3285,Raa Atoll (GB),0,0,0,0,1
924,Rachel's Blue Moon,1,1,0,0,1
187,Racing Raven,1,1,0,0,1
1624,Radiantrithym,1,1,0,0,1
4100,Raggedy Annie,1,1,0,0,1
3330,Raging Bull (FR),1,0,0,0,1
170,Raging Fire,0,1,0,0,1
4040,Raging Whiskey,1,1,0,0,1
181,Ragnar Lothbrok,1,1,0,0,1
1274,Ragtime Suzy,1,1,0,0,1
2341,Raining Lemons,1,1,0,0,1
2200,Rakeez,1,0,0,0,1
448,Rally Cap,1,0,0,0,1
756,Ramblin' Ma'am,0,0,0,0,1
4155,Ranger Up,1,1,0,0,1
3369,Raphael,0,1,0,0,1
1795,Rapido Gatta,0,0,0,0,1
1783,Rapstorerocks,0,0,0,0,1
1880,Rapt,0,0,0,0,0
3803,Rare Gift,0,0,0,0,1
3139,Ratajkowski,0,1,0,0,1
338,Rattle the Stars,1,0,0,0,1
1366,Rattlesnake Bite,0,1,0,0,1
3255,Raven's Lady (GB),1,0,0,0,1
885,Ravenbro,1,0,0,0,0
3426,Ray'swarrior,1,1,0,0,1
3190,Razeena,0,0,0,0,1
294,Ready to Escape,1,0,0,0,1
3201,Readyforprimetime,1,0,0,0,1
795,Readyheartandsoul,1,0,0,0,1
1229,Real Dan,1,1,0,0,1
2971,Real Money,1,1,0,0,1
3118,Really Proud,0,0,0,0,0
2947,Realm,1,0,0,0,1
4463,Reason to Soar,1,1,0,0,1
2976,Reata's Reward,0,0,0,0,1
2716,Rebel Empress,1,1,0,0,1
1294,Recess,0,0,0,0,1
2712,Recruiting Ready,1,1,0,0,1
291,Rectify,0,0,0,0,0
4306,Red Curls,1,0,0,0,1
2362,Red Hot Dame,1,0,0,0,1
2418,Red Knight,1,0,0,0,1
1379,Red Mule,0,0,0,0,1
2426,Red Right Hand,0,1,1,0,1
1264,Red Zinger,1,0,0,0,1
3745,Redicean (GB),0,0,0,0,1
507,Redouble,1,1,0,0,1
158,Redyornothereicome,0,0,0,0,1
142,Reed Kan,0,0,0,0,1
4137,Regal Glory,0,0,0,0,1
392,Regal Quality,1,1,0,0,1
80,Regal Retort,1,0,0,0,1
351,Regalian,1,1,0,0,1
1429,Regally Irish,0,0,0,0,1
1010,Reigning Fire,1,1,0,0,1
3248,Reiterate,0,1,0,0,1
2738,Rejected Again,1,1,0,0,1
3032,Releasethethunder,0,0,0,0,1
4480,Relentless Dancer,0,1,0,0,1
4603,Remain Anonymous,0,1,0,0,1
1742,Remembering Bobbie,0,1,0,0,1
3066,Remstin,1,1,0,0,1
3852,Renninas Rose,1,0,0,0,1
4460,Renown (GB),0,0,0,0,0
3204,Repatriated Gem (GB),0,0,0,0,1
4143,Repeat Repeat,1,1,0,0,1
4390,Replete,0,1,0,0,1
933,Replicator,0,1,0,0,1
3559,Report to the Rail,1,1,0,0,1
4176,Restoring Hope,1,1,0,0,1
970,Restructure,1,1,0,0,1
225,Retonova,0,1,0,0,1
2912,Retro Street,0,0,0,0,1
3697,Revelment,1,1,0,0,1
3362,Revenio,1,1,0,0,0
2101,Reversethedecision,0,0,0,0,1
2292,Rewarded,1,0,0,0,1
117,Reyana Reya Dreams,0,0,0,0,1
3667,Rhinegold,0,0,0,0,1
1337,Rhode Island,1,0,0,0,1
46,Ribbonite,1,0,0,0,1
2823,Richmond,0,0,0,0,1
459,Ridolfo,1,1,0,0,1
1473,Riendo,0,0,0,0,1
2865,Rightdowngentlemen,0,0,0,0,1
4223,Righteous Ruby,1,1,0,0,1
2898,Righteousness,0,0,0,0,1
1002,Riken,1,0,0,0,1
3256,Rinaldi,0,0,0,0,1
2065,Ringgood,0,0,0,0,1
2873,Riot,0,0,0,0,1
1771,Riot Worthy,1,1,0,0,1
4202,Risky Mandate,1,1,0,0,1
4278,Risky Mischief,0,0,1,0,1
1688,Risky Sour,0,1,0,0,1
3462,Risp,1,0,0,0,1
2149,River Deep,1,0,0,0,1
1557,River Echo (GB),1,0,0,0,1
4497,River Hawk,0,0,0,0,1
532,River Knight,0,0,0,0,0
2938,River of Dreams,0,0,0,0,1
295,Ro Bear,0,0,0,0,1
1938,Road Home,1,0,0,0,1
2084,Road to Meath,1,1,0,0,1
1158,Road to Victory,1,1,0,0,1
24,Roaming Union,1,1,0,0,1
2185,Robber Bob,1,0,0,0,0
2944,Robert Bruce (CHI),0,0,0,0,1
3597,Robey's Boy,0,0,0,0,1
2489,Robin Hood,0,0,1,0,1
